"lang"
{
	"Language"	"TChinese"
		"DOTA_Tooltip_Ability_A13W_old_Description"	"进入隐形状态，提升<font color=\"#5cb85c\">(10/15/20/25)%</font>的移动速度或是使用技能即会现身，现身的第一击可以额外造成<font color=\"#5cb85c\">(100/200/300/400)</font>伤害，隐形最多维持20秒。"
		"DOTA_Tooltip_Ability_A13E_old"	"忍法．勾锁镰"
		"DOTA_Tooltip_Ability_A13E_old_Description"	"对着前方丢出最长<font color=\"#5cb85c\">(400/600/800/1200)</font>距离的勾锁鎌，勾锁鎌碰到的第一个部队将会被拉回身旁，若是敌人则多造成<font color=\"#5cb85c\">(100/200/300/400)</font>的伤害。 "
		"DOTA_Tooltip_Ability_A13R_old"	"忍法．分身之术"
		"DOTA_Tooltip_Ability_A13R_old_Description"	"去除掉身上所有的法术效果，创造出<font color=\"#5cb85c\">(1/2/3/4)</font>个20秒的分身来攻击敌人，分身有10%攻击力。 "
		"DOTA_Tooltip_Ability_A13T_old"	"忍法密传．隐斩"
		"DOTA_Tooltip_Ability_A13T_old_Description"	"以高速在指定地点移动，将会伤害身处其中的敌人，每秒可以发动32道隐斩，每道隐斩造成<font color=\"#5cb85c\">(75/100/125)</font>伤害，使用时无敌但无法动作，持续4秒。 "
		
	    "DOTA_Tooltip_Ability_A14D"  "纯灵"
	    "DOTA_Tooltip_Ability_A14D_Description" "移动的时候将不会被阻挡，并且有80%的机率闪避攻击。"
	    "DOTA_Tooltip_Ability_A14W"  "冲击枪"
	    "DOTA_Tooltip_Ability_A14W_Description" "将目标敌人打飞出去，若是飞出去的敌人撞到任何单位，则会释放冲击力道使周围敌人受到<font color=\"#5cb85c\">(200/300/400/500)</font>伤害并且减缓40%移动速度<font color=\"#5cb85c\">(3/4/5/6)</font>秒。"
	    "DOTA_Tooltip_Ability_A14E"  "神现一击"
	    "DOTA_Tooltip_Ability_A14E_Description" "使出穿越目标的一闪，对指定的目标造成<font color=\"#5cb85c\">(180/280/380/480)</font>伤害并且晕眩<font color=\"#5cb85c\">(0.8/1.2/1.6/2.0)</font>秒。"
	    "DOTA_Tooltip_Ability_A14R"  "叠击枪术"
	    "DOTA_Tooltip_Ability_A14R_Description" "永久提升<font color=\"#5cb85c\">(4/7/10/13)</font>点的力量，并且若是重覆攻击同一个敌人，则攻击伤害可以叠加12点，最高叠加<font color=\"#5cb85c\">(5/10/15/20)</font>次，更换攻击目标则此效果重新计算。"
	    "DOTA_Tooltip_Ability_A14T"  "狂怒．枪之又左"
	    "DOTA_Tooltip_Ability_A14T_Description" "狂怒的枪之又左可以在战场上尽情的追击敌人，获得极限的移动速度，并将不会被任何部队所阻挡，此外还有80%机率闪躲来自敌人的攻击；若有学习叠击枪术，则开启时叠加的次数马上增加5次。持续<font color=\"#5cb85c\">(12/15/18)</font>秒。"
	    "DOTA_Tooltip_Ability_A15W"  "忍法．竭印"
	    "DOTA_Tooltip_Ability_A15W_Description" "在指定目标敌人施展竭印，敌人将会无法施展技能并且降低<font color=\"#5cb85c\">(40/55/70/85)%</font>攻击伤害，每秒受到<font color=\"#5cb85c\">(85/120/155/190)</font>伤害，持续4秒。"
	    "DOTA_Tooltip_Ability_A15E"  "忍法．月击"
	    "DOTA_Tooltip_Ability_A15E_Description" "在指定范围内，每0.1秒随机召唤一道月束，每道月束造成145范围伤害并且使被击中的敌人晕眩一小段时间，最多可以召唤<font color=\"#5cb85c\">(4/5/6/7)</font>道月束。"
	    "DOTA_Tooltip_Ability_A15R"  "忍法．影风车"
	    "DOTA_Tooltip_Ability_A15R_Description" "让攻击可以在敌人间弹跳，可弹跳<font color=\"#5cb85c\">(2/3/4/5)</font>次 ，每一次弹跳伤害降低15%。"
	    "DOTA_Tooltip_Ability_A15T"  "忍法密传．影月攻势"
	    "DOTA_Tooltip_Ability_A15T_Description" "增加<font color=\"#5cb85c\">(85/115/145)</font>攻击伤害,并且在击中敌人时可以吸取36%生命值，持续<font color=\"#5cb85c\">(10/15/18)</font>秒。"
	    "DOTA_Tooltip_Ability_A16W"  "血腥之攫"
	    "DOTA_Tooltip_Ability_A16W_Description" "指定目标敌人，减缓他<font color=\"#5cb85c\">(20/28/36/44)%</font>移动速度以及<font color=\"#5cb85c\">(20/30/40/50)</font>攻击伤害，并且转移到自身上，持续6秒。"
	    "DOTA_Tooltip_Ability_A16E"  "血魄连结"
		"DOTA_Tooltip_Ability_A16E_Description" "使自身跟他建立一道连结，当敌军受到伤害时，自身将回复等同该次伤害<font color=\"#5cb85c\">(20/35/50/65)% </font>的生命，并且在连结状态下自身所受到的所有伤害减少<font color=\"#5cb85c\">(5/10/15/20)%</font>，持续8秒。"
	    "DOTA_Tooltip_Ability_A16R"  "血殇灵光"
		"DOTA_Tooltip_Ability_A16R_Description" "增加自身8% 移动速度以及<font color=\"#5cb85c\">(20/30/40/50)% </font>攻击速度，并且当受到伤害时，可以使周围的敌人失去等同于当次伤害<font color=\"#5cb85c\">(15/25/35/45)%</font>的生命。"
	    "DOTA_Tooltip_Ability_A16T"  "闇血敕令"
	    "DOTA_Tooltip_Ability_A16T_Description" "对指定方向施展，召唤不断爆发的血魂力量往前而去，每次爆发都可以对范围内的敌人造成<font color=\"#5cb85c\">(400/600/800)</font>伤害并晕眩<font color=\"#5cb85c\">(1.5/2.1/2.7)</font>秒。"
	    "DOTA_Tooltip_Ability_A17W"  "爆烈弹"
		"DOTA_Tooltip_Ability_A17W_Description" "用爆弹轰炸一块区域，可以对范围内的敌人造成最多<font color=\"#5cb85c\">(150/250/350/450)</font>伤害并且晕眩<font color=\"#5cb85c\">(1.0/1.3/1.6/1.9)</font>秒。"
	    "DOTA_Tooltip_Ability_A17E"  "疾射"
		"DOTA_Tooltip_Ability_A17E_Description" "在短时间内增加150% 攻击速度以及<font color=\"#5cb85c\">(0/5/10/15)%</font>移动速度。持续<font color=\"#5cb85c\">(5.5/7.0/8.5/10.0)</font>秒。"
	    "DOTA_Tooltip_Ability_A17R"  "要害射击"
		"DOTA_Tooltip_Ability_A17R_Description" "攻击的时候，有30%机率对敌人造成致命伤，额外造成<font color=\"#5cb85c\">(65/95/125/155)</font>的伤害，并且晕眩<font color=\"#5cb85c\">(0.1/0.2/0.3/0.4)</font>秒。"
	    "DOTA_Tooltip_Ability_A17T"  "大筒"
	    "DOTA_Tooltip_Ability_A17T_Description" "将武器变更为大筒。使视野如同白天，具有<font color=\"#5cb85c\">(1000/1150/1300)</font>的攻击距离，攻击力将提升<font color=\"#5cb85c\">(200/300/400)</font>点并且对范围<font color=\"#5cb85c\">(350/400/450)</font>扩散80%伤害，但降低<font color=\"#5cb85c\">(100/175/250)% </font>攻速以及大幅失去移动能力。"
	    "DOTA_Tooltip_Ability_A18W"  "执念压迫"
		"DOTA_Tooltip_Ability_A18W_Description" "对指定范围内的所有敌人造成<font color=\"#5cb85c\">(100/200/300/400)</font>的伤害，并且每伤害一个敌人，便可以帮稻叶一铁回复<font color=\"#5cb85c\">(40/53/66/79)</font>生命。"
	    "DOTA_Tooltip_Ability_A18E"  "打压"	
	    "DOTA_Tooltip_Ability_A18E_Description" "将目标敌方英雄<font color=\"#5cb85c\">(15/25/35/45)</font>的灵活转移到自身，并且使之晕眩0.3秒。转移灵活的效果持续9秒。"
	    "DOTA_Tooltip_Ability_A18R"  "顽强战法"
		"DOTA_Tooltip_Ability_A18R_Description" "攻击时有<font color=\"#5cb85c\">(20/30/40/50)%</font>的机率造成2倍的伤害，并且每隔<font color=\"#5cb85c\">(20/17/14/11)</font>秒可以获得一个吸收400法术伤害的护盾。"
	    "DOTA_Tooltip_Ability_A18T"  "无理矢理"
	    "DOTA_Tooltip_Ability_A18T_Description" "发动无理矢理，使范围1000的所有敌人受到<font color=\"#5cb85c\">(800/1100/1400)</font>伤害并且晕眩2.25秒，自身晕眩1.75秒。"
	    "DOTA_Tooltip_Ability_A19W"  "鬼谋．火攻"
	    "DOTA_Tooltip_Ability_A19W_Description" "使指定的范围陷入火海中，身在其中的敌军将会在2秒内受到<font color=\"#5cb85c\">(150/300/450/600)</font>的焰爆伤害，留在地上的余火则可以造成每秒<font color=\"#5cb85c\">(10/20/30/40)</font>的伤害，残火持续5秒。"
	    "DOTA_Tooltip_Ability_A19E"  "连环火"
		"DOTA_Tooltip_Ability_A19E_Description" "对着指定敌军投出一道流焰，撞击之后将会扩散，对范围中的敌人造成每秒<font color=\"#5cb85c\">(50/85/120/155)</font>伤害 ，并且降低装甲<font color=\"#5cb85c\">(4/8/12/16)</font>点以及减缓<font color=\"#5cb85c\">(30/40/50/60)%</font>移动速度，持续3秒。"
	    "DOTA_Tooltip_Ability_A19R"  "火焰返响"
	    "DOTA_Tooltip_Ability_A19R_Description" "永久提升<font color=\"#5cb85c\">(8/16/24/32)</font>点的智慧，并且当施展技能的时候，可以使施展目标或者是施展地点周围的敌军失去等同于官兵卫智慧点数x1.7的生命值，此伤害无视护甲以及魔法免疫效果。"
	    "DOTA_Tooltip_Ability_A19T"  "笼城之火"
	    "DOTA_Tooltip_Ability_A19T_Description" "对着指定方向造出3道往前延烧而去的火墙，敌方部队靠近火墙将每秒受到<font color=\"#5cb85c\">(320/460/600)</font>点伤害，对建筑物每秒20点的伤害，火墙持续12秒。"
	    "DOTA_Tooltip_Ability_A20W"  "海贼领域"
	    "DOTA_Tooltip_Ability_A20W_Description" "在指定区域召唤一片海域，可以获得该海域的视野并且使海域中的友军增加<font color=\"#5cb85c\">(10/20/30/40)%</font>的攻击伤害， 当九鬼嘉隆身处其中时，可以获得隐形以及每秒回复<font color=\"#5cb85c\">(6/12/18/24)</font>生命值。场上最多可以存在<font color=\"#5cb85c\">(2/3/4/5)</font>个海贼领域。"
	    "DOTA_Tooltip_Ability_A20E"  "水体爆破"
	    "DOTA_Tooltip_Ability_A20E_Description" "产生水体爆破，对周围的敌人造成<font color=\"#5cb85c\">(150/250/350/450)</font>伤害并且在接下来6秒减缓移动速度<font color=\"#5cb85c\">(15/25/35/45)%</font>，缓速过后将会被晕眩0.7秒。"
	    "DOTA_Tooltip_Ability_A20R"  "海贼长靴"
	    "DOTA_Tooltip_Ability_A20R_Description" "增加<font color=\"#5cb85c\">(7/11/15/19)% </font>移动速度，并且每当九鬼嘉隆攻击敌人、或是被敌人攻击时，有13% 机率可以召唤海啸打击敌人，每道水波可以造成<font color=\"#5cb85c\">(11/20/29/38)</font>伤害。无法在0.75秒内重复发动。"
	    "DOTA_Tooltip_Ability_A20T"  "海贼大名．参上"
	    "DOTA_Tooltip_Ability_A20T_Description" "变身为强大的海贼大名，基础攻速由1.8变为1.2并且每秒生命回复增加额外65。可持续<font color=\"#5cb85c\">(20/25/30)</font>秒。"
	    "DOTA_Tooltip_Ability_A21D"  "窃魔"
	    "DOTA_Tooltip_Ability_A21D_Description" "窃取目标敌军<font color=\"#5cb85c\">(65/105/145/185/225)</font>点法力，为自己所用。"
	    "DOTA_Tooltip_Ability_A21W"  "半刃击"
	    "DOTA_Tooltip_Ability_A21W_Description" "将攻击改为丢出具威力的半刃，可以增加<font color=\"#5cb85c\">(60/90/120/150)</font>的伤害，并且造成范围(175/235/295/355)的扩散攻击。将可以使窃魔得到强化。"
	    "DOTA_Tooltip_Ability_A21E"  "能量压迫"
	    "DOTA_Tooltip_Ability_A21E_Description" "使目标敌军晕眩<font color=\"#5cb85c\">(1.1/1.5/1.9/2.9)</font>秒并失去现有法力的<font color=\"#5cb85c\">(15/20/25/30)%</font>，并对该目标以及周围的其他敌人造成与失去的法力等量额外加100的伤害。"
	    "DOTA_Tooltip_Ability_A21R"  "召唤．珍珠圆盘"
	    "DOTA_Tooltip_Ability_A21R_Description" "中断区域内敌人的施法，并且召唤一个生命<font color=\"#5cb85c\">(450/600/750/900)</font>的珍珠圆盘来攻击敌人。每0.13秒就会喷出一颗能造成<font color=\"#5cb85c\">(20/25/30/35)</font>点伤害的珍珠来攻击周围的随机敌人，并且每秒可以回复周围友军2%的生命值。可持续25秒。"
	    "DOTA_Tooltip_Ability_A21T"  "伪情报"
		"DOTA_Tooltip_Ability_A21T_Description" "对着目标放出伪情报，目标将会受骗以为本阵战情告急，而返回本阵，伪情报将在6秒后识破。"
	    "DOTA_Tooltip_Ability_A22W"  "旋焰斩"
		"DOTA_Tooltip_Ability_A22W_Description" "让身边围绕着火焰的旋风，将可以进入魔法免疫状态并且每秒对附近的敌军造成210伤害，持续4秒。"
	    "DOTA_Tooltip_Ability_A22E"  "焰心鼓动"
		"DOTA_Tooltip_Ability_A22E_Description" "(被动)<br />永久增加<font color=\"#5cb85c\">(1.0/1.5/2.0/2.5)</font>法力回复。<br />(启动)<br />使目标敌军被火焰吞噬，对该目标以及其身旁敌军造成<font color=\"#5cb85c\">(150/250/350/450)</font>伤害并且减慢30%移动速度以及攻击速度，持续2.5秒。
	    "DOTA_Tooltip_Ability_A22R"  "沸血灵光"
	    "DOTA_Tooltip_Ability_A22R_Description" "沸腾周围敌人体内的血液使他们痛苦不堪，受到沸血灵光影响的敌人将会降低<font color=\"#5cb85c\">(11/15/19/23)% </font>攻击伤害，并且每秒失去<font color=\"#5cb85c\">(1.5/2.0/2.5/3.0)%</font>的生命值。"
	    "DOTA_Tooltip_Ability_A22T"  "折磨"
		"DOTA_Tooltip_Ability_A22T_Description" "使目标敌方英雄减缓移动速度25% ，持续<font color=\"#5cb85c\">(6/8/10)</font>秒，并且在折磨的持续时间内，目标敌军所受到的伤害增加40%。"
	    "DOTA_Tooltip_Ability_A23W"  "鬼术．恶血咒"
		"DOTA_Tooltip_Ability_A23W_Description" "将恶血咒注入到目标的体内，在2秒后爆发，以该目标为中心造成范围<font color=\"#5cb85c\">(200/300/400/500)</font>伤害以及震晕<font color=\"#5cb85c\">(1.0/1.5/2.0/2.5)</font>秒。 若注入的时间该敌人处于灵魂锁缚状态下，则爆发的震晕效果无视魔法免疫。"
	    "DOTA_Tooltip_Ability_A23E"  "鬼术．灵魂锁缚"
		"DOTA_Tooltip_Ability_A23E_Description" "指定目标英雄，在自身位置插下结界并在双方之间建立一道连锁，每1秒对该敌方英雄造成50+自身智慧的伤害，而连锁长度每延长<font color=\"#5cb85c\">(250/200/150/100)</font>便可以使伤害提升5%，持续<font color=\"#5cb85c\">(3/4/5/6)</font>秒。"
	    "DOTA_Tooltip_Ability_A23R"  "鬼术．坠火"
		"DOTA_Tooltip_Ability_A23R_Description" "使指定区域每0.3秒降下一波火雨，造成<font color=\"#5cb85c\">(40/80/120/160)</font>伤害，并且使集中的敌人燃烧，每秒受到<font color=\"#5cb85c\">(20/30/40/50)</font>伤害，持续4秒。总共可降下10波火雨。"
	    "DOTA_Tooltip_Ability_A23T"  "禁术．黄泉之焰"
		"DOTA_Tooltip_Ability_A23T_Description" "使目标敌人陷入黄泉之火的燃烧中，每秒受到<font color=\"#5cb85c\">(115/180/280)</font>伤害，并且无法使用技能以及物品，持续6秒。"
	    "DOTA_Tooltip_Ability_A24D"  "血盾集阵"
	    "DOTA_Tooltip_Ability_A24D_Description" "降低所受的法术伤害<font color=\"#5cb85c\">(10/13/16/19)%</font>，每当因为施展技能而失去生命时，这些失去的生命*2将会转化为可以抵挡伤害的血盾，血盾会因为吸收伤害，或是随着时间而减少，血盾最多可以累积<font color=\"#5cb85c\">(450/550/650/750)</font>点。"
	    "DOTA_Tooltip_Ability_A24W"  "屠戮弹"
	    "DOTA_Tooltip_Ability_A24W_Description" "朝着指定方向丢出一个屠戮弹，屠戮弹会在击中第一个敌人时爆发，造成范围内每个敌人<font color=\"#5cb85c\">(100/190/280/370)</font>加该敌人总生命11% 的伤害并且减缓30%移动速度，持续3秒。"
	    "DOTA_Tooltip_Ability_A24E"  "血之突进"
		"DOTA_Tooltip_Ability_A24E_Description" "突进到目标敌人身旁使之晕眩0.3~1.8秒，并在接下来6秒增加<font color=\"#5cb85c\">(30/50/70/90)</font>攻击伤害， 突进时与目标敌人的距离越近，则晕眩时间越久。血之突进同时可以充能血盾集阵<font color=\"#5cb85c\">(35/70/105/140)</font>点。"
	    "DOTA_Tooltip_Ability_A24R"  "血之共鸣"
	    "DOTA_Tooltip_Ability_A24R_Description" "(被动)<br />若周围2500内的距离内，有敌方英雄生命值低于<font color=\"#5cb85c\">(15/25/35/45)% </font>，则获得该敌方英雄视野。<br />(启动)<br />增加55% 攻速以及<font color=\"#5cb85c\">(10/15/20/25)% </font>移动速度，持续5.5秒。"
	    "DOTA_Tooltip_Ability_A24T"  "浴血侵攻"
		"DOTA_Tooltip_Ability_A24T_Description" "使周围的敌人因恐惧而停止动作<font color=\"#5cb85c\">(0.5/0.5/1.1)</font>秒，并且在接下来17秒内， 施展技能将不会失去生命，但仍会按照失去生命的比例充能血盾，在时间结束后回复50%生命值。"
	    "DOTA_Tooltip_Ability_A25W"  "远雷遥"
	    "DOTA_Tooltip_Ability_A25W_Description" "对指定的方向开出一枪，让路径上穿过的敌人受到<font color=\"#5cb85c\">(200/300/400/500)</font>的伤害。"
	    "DOTA_Tooltip_Ability_A25E"  "厄灾之棘"
		"DOTA_Tooltip_Ability_A25E_Description" "让指定范围的地面穿出无数的厄灾之棘；总共可以对范围内的敌人造成<font color=\"#5cb85c\">(100/150/200/250)</font>伤害两波并封锁行动(1.1/1.4/1.7/2.0)秒，并且自身可以增加<font color=\"#5cb85c\">(30/50/70/90)</font>攻击力，持续8秒。"
	    "DOTA_Tooltip_Ability_A25R"  "压切"
	    "DOTA_Tooltip_Ability_A25R_Description" "让手上的名刀．压切更具杀伤力，增加<font color=\"#5cb85c\">(12/23/34/45)</font>攻击伤害，有20%机会在攻击时造成<font color=\"#5cb85c\">(2.0/2.5/3.0/3.5)</font>倍的伤害。"
	    "DOTA_Tooltip_Ability_A25T"  "障壁深红"
	    "DOTA_Tooltip_Ability_A25T_Description" "让身边环绕着障壁深红的毁灭力量，将对魔法完全免疫，并且每秒对附近的敌军造成<font color=\"#5cb85c\">(290/450/600)</font>伤害，持续7秒。飞溅而出的深红旋风将每秒对周围的敌军造成60伤害。"
	    "DOTA_Tooltip_Ability_A26D"  "隐雷"
	    "DOTA_Tooltip_Ability_A26D_Description" "在指定地点放置一个主地雷以及两个额外地雷，在敌人踩过时引爆，可以造成350范围伤害。额外地雷存在最多90秒。"
	    "DOTA_Tooltip_Ability_A26W"  "连铳"
		"DOTA_Tooltip_Ability_A26W_Description" "以回旋跳跃之姿开枪来攻击范围内的敌人，每枪命中会造成<font color=\"#5cb85c\">(250/350/450/550)</font>点的伤害。"
	    "DOTA_Tooltip_Ability_A26E"  "火药踢击"
		"DOTA_Tooltip_Ability_A26E_Description" "回旋踢击周围的敌人并引爆藏在鞋底的火药，使周围的敌人受到200伤害并且使敌方英雄击退<font color=\"#5cb85c\">(0.8/1.1/1.4/1.7)</font>秒。"
	    "DOTA_Tooltip_Ability_A26R"  "二丁铳"
	    "DOTA_Tooltip_Ability_A26R_Description" "有<font color=\"#5cb85c\">(15/22/29/36)%</font>机率在攻击时使用双铳攻击，造成双倍的伤害。"
	    "DOTA_Tooltip_Ability_A26T"  "灼热爆裂投掷"
	    "DOTA_Tooltip_Ability_A26T_Description" "对目标地点投掷一枚威力强大的炸弹，可以造成范围<font color=\"#5cb85c\">(160/220/280)</font>+10x浓姬等级的 绝对伤害，并且每投掷2枚，接下来的第三枚炸弹将会使敌人震晕1.5秒。"
	    "DOTA_Tooltip_Ability_A27D"  "暴虐之锤"
		"DOTA_Tooltip_Ability_A27D_Description" "对目标敌军丢出暴虐之锤，击中晕眩3秒。"
	    "DOTA_Tooltip_Ability_A27W"  "破竹之势"
		"DOTA_Tooltip_Ability_A27W_Description" "造出一个自身的分身，分身可以造成本尊<font color=\"#5cb85c\">(25/35/45/55)% </font>伤害，受到250% 伤害，分身存在最多30秒。"
	    "DOTA_Tooltip_Ability_A27E"  "柴田家战旗"
	    "DOTA_Tooltip_Ability_A27E_Description" "在指定的地点插下一支战旗，战旗将可以鼓舞周围的友军，使他们每秒回复<font color=\"#5cb85c\">(1/2/3/4)% </font>生命，并且对周围友军展开嗜血，使他们增加50% 攻击速度，嗜血需要<font color=\"#5cb85c\">(10/7/4/1)</font>秒冷却时间。 战旗存在最多20秒。<br />战旗增加友军50% 的攻击速度，持续20秒。"
	    "DOTA_Tooltip_Ability_A27R"  "武者之道"
	    "DOTA_Tooltip_Ability_A27R_Description" "在战斗中有<font color=\"#5cb85c\">(5/10/15/20)% </font>的机率造成2.5倍的伤害，并且使基础跑速永久提升<font color=\"#5cb85c\">(25/31/37/43)</font>。"
	    "DOTA_Tooltip_Ability_A27T"  "鬼柴田"
	    "DOTA_Tooltip_Ability_A27T_Description" "变身成为可怕的鬼柴田，将可以拥有远程攻击，<font color=\"#5cb85c\">(400/600/800)</font>生命加成，基础攻速提升为1.55，并且拥有\"暴虐之锤\"能力，鬼柴田持续最多<font color=\"#5cb85c\">(20/24/28)</font>秒。"
	    "DOTA_Tooltip_Ability_A28W"  "邪法"
	    "DOTA_Tooltip_Ability_A28W_Description" "将目标敌人以及周围其他敌人转化为乱数决定的生物，终止他们的能力以及动作，持续<font color=\"#5cb85c\">(1.0/1.5/2.0/2.5)</font>秒。"
	    "DOTA_Tooltip_Ability_A28E"  "创念"
	    "DOTA_Tooltip_Ability_A28E_Description" "指定目标敌人或是友军，在接下来每1秒对该目标释放一道伤害或是治疗的波动，每道波动可以对敌人造成<font color=\"#5cb85c\">(100/135/170/205)</font>伤害或是治疗友军<font color=\"#5cb85c\">(65/85/105/125)</font>生命，最多释放6波，每道波动可以传导最多3个目标，与目标的距离不可超过650。"
	    "DOTA_Tooltip_Ability_A28R"  "缚足之沼"
	    "DOTA_Tooltip_Ability_A28R_Description" "变动指定区域的土地，使之可以束缚身处其中敌军的行动，使他们减少25%移动速度，并且每秒造成<font color=\"#5cb85c\">(100/140/180/220)</font>伤害。缚足之沼存在4秒。"
	    "DOTA_Tooltip_Ability_A28T"  "凤凰召来"
	    "DOTA_Tooltip_Ability_A28T_Description" "召唤一只强大的凤凰，拥有<font color=\"#5cb85c\">(2000/3000/4000)</font>的生命值， 凤凰受到的魔法伤害减少75%，存活期间会以强力火焰燃烧附近的敌军。凤凰随着英雄等级的提升而变的更强可以存在最多90秒。<br />凤凰可以使用召唤天火烧尽区域中的所有敌人，使他们每秒受到<font color=\"#5cb85c\">(100/200/300)</font>真实伤害。" 
	    "DOTA_Tooltip_Ability_A29W"  "袖毒矢"
	    "DOTA_Tooltip_Ability_A29W_Description" "对范围内的所有敌军射出毒矢，造成<font color=\"#5cb85c\">(110/210/310/410)</font>起始伤害，然后每秒造成(20/25/30/35)点伤害，持续4秒。毒性会让目标的攻击与移动速度减缓<font color=\"#5cb85c\">(15/20/25/30)%</font>。"
	    "DOTA_Tooltip_Ability_A29E"  "深渊之握"
		"DOTA_Tooltip_Ability_A29E_Description" "来自深渊的鬼手从地面窜出，使目标敌军在<font color=\"#5cb85c\">(1.10/1.35/1.60/1.85)</font>秒的时间内无法移动和攻击，而且每秒受到<font color=\"#5cb85c\">(75/150/225/300)</font>点伤害，非英雄单位的受困时间增加3秒。"
	    "DOTA_Tooltip_Ability_A29R"  "衰心灵光"
	    "DOTA_Tooltip_Ability_A29R_Description" "让范围650的敌人每秒失去<font color=\"#5cb85c\">(8/11/14/17)</font>的法力，并且若在此范围内施法，则会额外耗费<font color=\"#5cb85c\">(0/7/14/21)</font>的法力并减缓移动速度25%，持续2.5秒。"
	    "DOTA_Tooltip_Ability_A29T"  "邪灵大阵"
	    "DOTA_Tooltip_Ability_A29T_Description" "回复<font color=\"#5cb85c\">(350/550/750)</font>生命，并且召唤40个攻击力为<font color=\"#5cb85c\">(60/90/120)</font>飞舞的邪灵对着周围的敌人发动攻击，攻击伤害的<font color=\"#5cb85c\">(40/60/80)% </font>将会补充英雄的生命，持续<font color=\"#5cb85c\">(30/35/40)</font>秒。"
	    "DOTA_Tooltip_Ability_A30W"  "狼狩之印"
	    "DOTA_Tooltip_Ability_A30W_Description" "召唤3只无法控制的狼魂攻击目标敌人，狼魂将会持续攻击最多8秒并在时间内可以使你持续观察目标。狼魂每次击中都将削减目标12的法力 并且造成所削减的法力外加等同丹羽长秀智慧x0.5的额外伤害。随技能等级提升狼魂将变的更强。"
	    "DOTA_Tooltip_Ability_A30E"  "地之牙"
	    "DOTA_Tooltip_Ability_A30E_Description" "在直线上打出地之牙，将敌方的部队丢到半空中，落地时造成<font color=\"#5cb85c\">(100/200/300/400)</font>伤害，并且昏迷<font color=\"#5cb85c\">(0.9/1.4/1.9/2.4)</font>秒。"
	    "DOTA_Tooltip_Ability_A30R"  "火海术"
	    "DOTA_Tooltip_Ability_A30R_Description" "让攻击造成范围475的火海，使身处其中的敌方部队受到每秒<font color=\"#5cb85c\">(35/40/45/50)</font>的伤害，持续4秒。<br />增加<font color=\"#5cb85c\">(0/10/20/30)%</font>攻速以及<font color=\"#5cb85c\">(10/20/30/40)</font>攻击伤害，并且可以使"狼狩之印"的狼魂存在时间增加<font color=\"#5cb85c\">(2/4/6/8)</font>秒。"
	    "DOTA_Tooltip_Ability_A30T"  "红富士"
	    "DOTA_Tooltip_Ability_A30T_Description" "让地面隆起一座巨大的火山，每0.49秒会有最多8颗熔岩石从火山投掷至附近的部队身上，对每个目标造成<font color=\"#5cb85c\">(175/220/265)</font>伤害，附加晕击0.46秒的效果。持续<font color=\"#5cb85c\">(18/23/25)</font>波。"
	    "DOTA_Tooltip_Ability_A31W"  "响雨"
        "DOTA_Tooltip_Ability_A31W_Description" "从森兰丸手中向天射出一支箭矢，将会分散成无数箭矢落下，对区域内的敌人造成最高<font color=\"#5cb85c\">(200/350/500/650)</font>伤害。 并在接下来10秒获得攻击伤害增加<font color=\"#5cb85c\">(6/12/18/24)% </font>以及降低35%受到的魔法伤害。"
	    "DOTA_Tooltip_Ability_A31E"  "瞬步"
        "DOTA_Tooltip_Ability_A31E_Description" "以传送的方式移动，最远可以到达<font color=\"#5cb85c\">(550/650/750/850)</font>范围。"
	    "DOTA_Tooltip_Ability_A31R"  "岚矢"
        "DOTA_Tooltip_Ability_A31R_Description" "对着敌方部队射出岚矢，可以造成对着敌方部队射出岚矢，可以造成<font color=\"#5cb85c\">(100/200/300/400)</font>伤害并且晕眩<font color=\"#5cb85c\">(0.7/1.0/1.3/1.6)</font>秒。(100/200/300/400)伤害并且晕眩(0.7/1.0/1.3/1.6)秒。"
	    "DOTA_Tooltip_Ability_A31T"  "五月雨"
        "DOTA_Tooltip_Ability_A31T_Description" "(被动)<br />增加<font color=\"#5cb85c\">(10/20/30)</font>敏捷。<br />(启动)<br />启动之后，可以获得五月雨箭术，对周围的额外<font color=\"#5cb85c\">(4/6/8)</font>名敌人射出箭矢，但是会降低<font color=\"#5cb85c\">(25/20/15)% </font>总攻击伤害。"
	    "DOTA_Tooltip_Ability_A32D"  "忍术．幽魄刀"
        "DOTA_Tooltip_Ability_A32D_Description" "攻击时有20%机率造成<font color=\"#5cb85c\">(2.0/2.3/2.6/2.9)</font>倍的伤害。"
	    "DOTA_Tooltip_Ability_A32W"  "忍法．怨灵飞翔斩"
        "DOTA_Tooltip_Ability_A32W_Description" "怨灵飞翔斩击中了敌人，短时间内将可以再使用一次。<br />召附亡灵之怨，对着指定的地点飞斩而去，区域内的敌人将会受到<font color=\"#5cb85c\">(150/250/350/450)</font>伤害并且晕眩<font color=\"#5cb85c\">(0.5/0.8/1.1/1.4)</font>秒 ，若是落地有伤害到任何敌方单位，则短时间内可以再额外获得一次使用怨灵飞翔斩的能力。"
	    "DOTA_Tooltip_Ability_A32E"  "忍法．魂"
        "DOTA_Tooltip_Ability_A32E_Description" "指定目标敌军，每秒对该敌军造成<font color=\"#5cb85c\">(60/95/130/160)</font>伤害，并治疗自己，伤害量等同自身所失去生命值的15%，持续6秒或是直到该敌军远离850距离为止。"
